Deduped.author.names,Author.Keywords,Year
"Turkay, C.",Visual analytics,2014
"Turkay, C.",multi-variate data,2014
"Turkay, C.",geographic information,2014
"Turkay, C.",geovisualization,2014
"Turkay, C.",interactive data analysis,2014
"Slingsby, A.",Visual analytics,2014
"Slingsby, A.",multi-variate data,2014
"Slingsby, A.",geographic information,2014
"Slingsby, A.",geovisualization,2014
"Slingsby, A.",interactive data analysis,2014
"Hauser, H.",Visual analytics,2014
"Hauser, H.",multi-variate data,2014
"Hauser, H.",geographic information,2014
"Hauser, H.",geovisualization,2014
"Hauser, H.",interactive data analysis,2014
"Wood, J.",Visual analytics,2014
"Wood, J.",multi-variate data,2014
"Wood, J.",geographic information,2014
"Wood, J.",geovisualization,2014
"Wood, J.",interactive data analysis,2014
"Dykes, J.",Visual analytics,2014
"Dykes, J.",multi-variate data,2014
"Dykes, J.",geographic information,2014
"Dykes, J.",geovisualization,2014
"Dykes, J.",interactive data analysis,2014
"Rubio-Sanchez, M.",Star Coordinates,2014
"Rubio-Sanchez, M.",RadViz,2014
"Rubio-Sanchez, M.",Biplots,2014
"Rubio-Sanchez, M.",Axis calibration,2014
"Rubio-Sanchez, M.",Attribute value estimation,2014
"Rubio-Sanchez, M.",Data centering,2014
"Rubio-Sanchez, M.",Orthographic projection,2014
"Sanchez, A.",Star Coordinates,2014
"Sanchez, A.",RadViz,2014
"Sanchez, A.",Biplots,2014
"Sanchez, A.",Axis calibration,2014
"Sanchez, A.",Attribute value estimation,2014
"Sanchez, A.",Data centering,2014
"Sanchez, A.",Orthographic projection,2014
"Isaacs, K.E.",Information visualization,2014
"Isaacs, K.E.",software visualization,2014
"Isaacs, K.E.",timelines,2014
"Isaacs, K.E.",traces,2014
"Isaacs, K.E.",performance analysis,2014
"Bremer, P.-T.",Information visualization,2014
"Bremer, P.-T.",software visualization,2014
"Bremer, P.-T.",timelines,2014
"Bremer, P.-T.",traces,2014
"Bremer, P.-T.",performance analysis,2014
"Jusufi, I.",Information visualization,2014
"Jusufi, I.",software visualization,2014
"Jusufi, I.",timelines,2014
"Jusufi, I.",traces,2014
"Jusufi, I.",performance analysis,2014
"Gamblin, T.",Information visualization,2014
"Gamblin, T.",software visualization,2014
"Gamblin, T.",timelines,2014
"Gamblin, T.",traces,2014
"Gamblin, T.",performance analysis,2014
"Bhatele, A.",Information visualization,2014
"Bhatele, A.",software visualization,2014
"Bhatele, A.",timelines,2014
"Bhatele, A.",traces,2014
"Bhatele, A.",performance analysis,2014
"Schulz, M.",Information visualization,2014
"Schulz, M.",software visualization,2014
"Schulz, M.",timelines,2014
"Schulz, M.",traces,2014
"Schulz, M.",performance analysis,2014
"Hamann, B.",Information visualization,2014
"Hamann, B.",software visualization,2014
"Hamann, B.",timelines,2014
"Hamann, B.",traces,2014
"Hamann, B.",performance analysis,2014
"Netzel, R.",User study,2014
"Netzel, R.",eye tracking,2014
"Netzel, R.",evaluation,2014
"Netzel, R.",trajectory visualization,2014
"Netzel, R.",node-link visualization,2014
"Netzel, R.",direction encoding,2014
"Netzel, R.",node splatting,2014
"Netzel, R.",halo rendering,2014
"Burch, M.",User study,2014
"Burch, M.",eye tracking,2014
"Burch, M.",evaluation,2014
"Burch, M.",trajectory visualization,2014
"Burch, M.",node-link visualization,2014
"Burch, M.",direction encoding,2014
"Burch, M.",node splatting,2014
"Burch, M.",halo rendering,2014
"Weiskopf, D.",User study,2014
"Weiskopf, D.",eye tracking,2014
"Weiskopf, D.",evaluation,2014
"Weiskopf, D.",trajectory visualization,2014
"Weiskopf, D.",node-link visualization,2014
"Weiskopf, D.",direction encoding,2014
"Weiskopf, D.",node splatting,2014
"Weiskopf, D.",halo rendering,2014
"Huron, S.",Constructive visualization,2014
"Huron, S.",Physical visualization,2014
"Huron, S.",Dynamic visualization,2014
"Huron, S.",Empirical study,2014
"Huron, S.",Token,2014
"Huron, S.",Visualization authoring,2014
"Huron, S.",Information visualization,2014
"Huron, S.",Visual mapping,2014
"Huron, S.",Novices,2014
"Huron, S.",Visualization construction,2014
"Huron, S.",Visual analytics,2014
"Jansen, Y.",Constructive visualization,2014
"Jansen, Y.",Physical visualization,2014
"Jansen, Y.",Dynamic visualization,2014
"Jansen, Y.",Empirical study,2014
"Jansen, Y.",Token,2014
"Jansen, Y.",Visualization authoring,2014
"Jansen, Y.",Information visualization,2014
"Jansen, Y.",Visual mapping,2014
"Jansen, Y.",Novices,2014
"Jansen, Y.",Visualization construction,2014
"Jansen, Y.",Visual analytics,2014
"Carpendale, S.",Constructive visualization,2014
"Carpendale, S.",Physical visualization,2014
"Carpendale, S.",Dynamic visualization,2014
"Carpendale, S.",Empirical study,2014
"Carpendale, S.",Token,2014
"Carpendale, S.",Visualization authoring,2014
"Carpendale, S.",Information visualization,2014
"Carpendale, S.",Visual mapping,2014
"Carpendale, S.",Novices,2014
"Carpendale, S.",Visualization construction,2014
"Carpendale, S.",Visual analytics,2014
"McKenna, S.",Design,2014
"McKenna, S.",frameworks,2014
"McKenna, S.",process,2014
"McKenna, S.",cybersecurity,2014
"McKenna, S.",nested model,2014
"McKenna, S.",decisions,2014
"McKenna, S.",models,2014
"McKenna, S.",evaluation,2014
"McKenna, S.",visualization,2014
"Mazur, D.",Design,2014
"Mazur, D.",frameworks,2014
"Mazur, D.",process,2014
"Mazur, D.",cybersecurity,2014
"Mazur, D.",nested model,2014
"Mazur, D.",decisions,2014
"Mazur, D.",models,2014
"Mazur, D.",evaluation,2014
"Mazur, D.",visualization,2014
"Agutter, J.",Design,2014
"Agutter, J.",frameworks,2014
"Agutter, J.",process,2014
"Agutter, J.",cybersecurity,2014
"Agutter, J.",nested model,2014
"Agutter, J.",decisions,2014
"Agutter, J.",models,2014
"Agutter, J.",evaluation,2014
"Agutter, J.",visualization,2014
"Meyer, M.",Design,2014
"Meyer, M.",frameworks,2014
"Meyer, M.",process,2014
"Meyer, M.",cybersecurity,2014
"Meyer, M.",nested model,2014
"Meyer, M.",decisions,2014
"Meyer, M.",models,2014
"Meyer, M.",evaluation,2014
"Meyer, M.",visualization,2014
"Kondo, B.",Time navigation,2014
"Kondo, B.",direct manipulation,2014
"Kondo, B.",information visualization,2014
"Collins, C.",Time navigation,2014
"Collins, C.",direct manipulation,2014
"Collins, C.",information visualization,2014
"Gratzl, S.",Multiple coordinated views,2014
"Gratzl, S.",visual linking,2014
"Gratzl, S.",relationships,2014
"Gratzl, S.",heterogeneous data,2014
"Gratzl, S.",categorical data,2014
"Gehlenborg, N.",Multiple coordinated views,2014
"Gehlenborg, N.",visual linking,2014
"Gehlenborg, N.",relationships,2014
"Gehlenborg, N.",heterogeneous data,2014
"Gehlenborg, N.",categorical data,2014
"Lex, A.",Multiple coordinated views,2014
"Lex, A.",visual linking,2014
"Lex, A.",relationships,2014
"Lex, A.",heterogeneous data,2014
"Lex, A.",categorical data,2014
"Pfister, H.",Multiple coordinated views,2014
"Pfister, H.",visual linking,2014
"Pfister, H.",relationships,2014
"Pfister, H.",heterogeneous data,2014
"Pfister, H.",categorical data,2014
"Streit, M.",Multiple coordinated views,2014
"Streit, M.",visual linking,2014
"Streit, M.",relationships,2014
"Streit, M.",heterogeneous data,2014
"Streit, M.",categorical data,2014
"van der Corput, P.",RSVP,2014
"van der Corput, P.",image classification,2014
"van der Corput, P.",image browsing,2014
"van der Corput, P.",multimedia visualization,2014
"van Wijk, J.J.",RSVP,2014
"van Wijk, J.J.",image classification,2014
"van Wijk, J.J.",image browsing,2014
"van Wijk, J.J.",multimedia visualization,2014
"Correll, M.",Visual statistics,2014
"Correll, M.",information visualization,2014
"Correll, M.",crowd-sourcing,2014
"Correll, M.",empirical evaluation,2014
"Gleicher, M.",Visual statistics,2014
"Gleicher, M.",information visualization,2014
"Gleicher, M.",crowd-sourcing,2014
"Gleicher, M.",empirical evaluation,2014
"Goffin, P.",Information visualization,2014
"Goffin, P.",text visualization,2014
"Goffin, P.",sparklines,2014
"Goffin, P.",glyphs,2014
"Goffin, P.",design space,2014
"Goffin, P.",word-scale visualizations,2014
"Willett, W.",Information visualization,2014
"Willett, W.",text visualization,2014
"Willett, W.",sparklines,2014
"Willett, W.",glyphs,2014
"Willett, W.",design space,2014
"Willett, W.",word-scale visualizations,2014
"Fekete, J.",Information visualization,2014
"Fekete, J.",text visualization,2014
"Fekete, J.",sparklines,2014
"Fekete, J.",glyphs,2014
"Fekete, J.",design space,2014
"Fekete, J.",word-scale visualizations,2014
"Isenberg, P.",Information visualization,2014
"Isenberg, P.",text visualization,2014
"Isenberg, P.",sparklines,2014
"Isenberg, P.",glyphs,2014
"Isenberg, P.",design space,2014
"Isenberg, P.",word-scale visualizations,2014
"Talbot, J.",Graphical perception,2014
"Talbot, J.",bar charts,2014
"Setlur, V.",Graphical perception,2014
"Setlur, V.",bar charts,2014
"Anand, A.",Graphical perception,2014
"Anand, A.",bar charts,2014
"Stolper, C.D.",Graph-level operations,2014
"Stolper, C.D.",graph visualization,2014
"Stolper, C.D.",visualization technique specification,2014
"Stolper, C.D.",graph analysis,2014
"Stolper, C.D.",information visualization,2014
"Kahng, M.",Graph-level operations,2014
"Kahng, M.",graph visualization,2014
"Kahng, M.",visualization technique specification,2014
"Kahng, M.",graph analysis,2014
"Kahng, M.",information visualization,2014
Zhiyuan Lin,Graph-level operations,2014
Zhiyuan Lin,graph visualization,2014
Zhiyuan Lin,visualization technique specification,2014
Zhiyuan Lin,graph analysis,2014
Zhiyuan Lin,information visualization,2014
"Foerster, F.",Graph-level operations,2014
"Foerster, F.",graph visualization,2014
"Foerster, F.",visualization technique specification,2014
"Foerster, F.",graph analysis,2014
"Foerster, F.",information visualization,2014
"Goel, A.",Graph-level operations,2014
"Goel, A.",graph visualization,2014
"Goel, A.",visualization technique specification,2014
"Goel, A.",graph analysis,2014
"Goel, A.",information visualization,2014
"Stasko, J.",Graph-level operations,2014
"Stasko, J.",graph visualization,2014
"Stasko, J.",visualization technique specification,2014
"Stasko, J.",graph analysis,2014
"Stasko, J.",information visualization,2014
Duen Horng Chau,Graph-level operations,2014
Duen Horng Chau,graph visualization,2014
Duen Horng Chau,visualization technique specification,2014
Duen Horng Chau,graph analysis,2014
Duen Horng Chau,information visualization,2014
Weiwei Cui,Hierarchical topic visualization,2014
Weiwei Cui,evolutionary tree clustering,2014
Weiwei Cui,data transformation,2014
Shixia Liu,Hierarchical topic visualization,2014
Shixia Liu,evolutionary tree clustering,2014
Shixia Liu,data transformation,2014
Zhuofeng Wu,Hierarchical topic visualization,2014
Zhuofeng Wu,evolutionary tree clustering,2014
Zhuofeng Wu,data transformation,2014
Hao Wei,Hierarchical topic visualization,2014
Hao Wei,evolutionary tree clustering,2014
Hao Wei,data transformation,2014
Donghao Ren,Visualization design,2014
Donghao Ren,Interactive Design,2014
Donghao Ren,Interaction,2014
Donghao Ren,Expressiveness,2014
Donghao Ren,Web-based visualization,2014
"Hollerer, T.",Visualization design,2014
"Hollerer, T.",Interactive Design,2014
"Hollerer, T.",Interaction,2014
"Hollerer, T.",Expressiveness,2014
"Hollerer, T.",Web-based visualization,2014
Xiaoru Yuan,Visualization design,2014
Xiaoru Yuan,Interactive Design,2014
Xiaoru Yuan,Interaction,2014
Xiaoru Yuan,Expressiveness,2014
Xiaoru Yuan,Web-based visualization,2014
"Demiralp, C.",Visualization,2014
"Demiralp, C.",design,2014
"Demiralp, C.",encoding,2014
"Demiralp, C.",perception,2014
"Demiralp, C.",model,2014
"Demiralp, C.",crowdsourcing,2014
"Demiralp, C.",automated visualization,2014
"Demiralp, C.",visual embedding,2014
"Bernstein, M.S.",Visualization,2014
"Bernstein, M.S.",design,2014
"Bernstein, M.S.",encoding,2014
"Bernstein, M.S.",perception,2014
"Bernstein, M.S.",model,2014
"Bernstein, M.S.",crowdsourcing,2014
"Bernstein, M.S.",automated visualization,2014
"Bernstein, M.S.",visual embedding,2014
"Heer, J.",Visualization,2014
"Heer, J.",design,2014
"Heer, J.",encoding,2014
"Heer, J.",perception,2014
"Heer, J.",model,2014
"Heer, J.",crowdsourcing,2014
"Heer, J.",automated visualization,2014
"Heer, J.",visual embedding,2014
Jaemin Jo,Schedule visualization,2014
Jaemin Jo,event sequence visualization,2014
Jaemin Jo,simplification,2014
Jaemin Jo,exploratory interactions,2014
Jaemin Jo,simulation,2014
Jaeseok Huh,Schedule visualization,2014
Jaeseok Huh,event sequence visualization,2014
Jaeseok Huh,simplification,2014
Jaeseok Huh,exploratory interactions,2014
Jaeseok Huh,simulation,2014
Jonghun Park,Schedule visualization,2014
Jonghun Park,event sequence visualization,2014
Jonghun Park,simplification,2014
Jonghun Park,exploratory interactions,2014
Jonghun Park,simulation,2014
Bohyoung Kim,Schedule visualization,2014
Bohyoung Kim,event sequence visualization,2014
Bohyoung Kim,simplification,2014
Bohyoung Kim,exploratory interactions,2014
Bohyoung Kim,simulation,2014
Jinwook Seo,Schedule visualization,2014
Jinwook Seo,event sequence visualization,2014
Jinwook Seo,simplification,2014
Jinwook Seo,exploratory interactions,2014
Jinwook Seo,simulation,2014
"Palmas, G.",Information visualization,2014
"Palmas, G.",Design study,2014
"Palmas, G.",Human-Computer Interaction,2014
"Bachynskyi, M.",Information visualization,2014
"Bachynskyi, M.",Design study,2014
"Bachynskyi, M.",Human-Computer Interaction,2014
"Oulasvirta, A.",Information visualization,2014
"Oulasvirta, A.",Design study,2014
"Oulasvirta, A.",Human-Computer Interaction,2014
"Seidel, H.-P.",Information visualization,2014
"Seidel, H.-P.",Design study,2014
"Seidel, H.-P.",Human-Computer Interaction,2014
"Weinkauf, T.",Information visualization,2014
"Weinkauf, T.",Design study,2014
"Weinkauf, T.",Human-Computer Interaction,2014
"Wood, J.",Movement visualization,2014
"Wood, J.",visual analytics,2014
"Wood, J.",bikeshare,2014
"Wood, J.",impact,2014
"Wood, J.",visualization models,2014
"Wood, J.",design study,2014
"Beecham, R.",Movement visualization,2014
"Beecham, R.",visual analytics,2014
"Beecham, R.",bikeshare,2014
"Beecham, R.",impact,2014
"Beecham, R.",visualization models,2014
"Beecham, R.",design study,2014
"Dykes, J.",Movement visualization,2014
"Dykes, J.",visual analytics,2014
"Dykes, J.",bikeshare,2014
"Dykes, J.",impact,2014
"Dykes, J.",visualization models,2014
"Dykes, J.",design study,2014
"van den Elzen, S.",Multivariate Networks,2014
"van den Elzen, S.",Selections of Interest,2014
"van den Elzen, S.",Interaction,2014
"van den Elzen, S.",Direct Manipulation,2014
"van Wijk, J.J.",Multivariate Networks,2014
"van Wijk, J.J.",Selections of Interest,2014
"van Wijk, J.J.",Interaction,2014
"van Wijk, J.J.",Direct Manipulation,2014
"Al-Awami, A.",Connectomics,2014
"Al-Awami, A.",Neuroscience,2014
"Al-Awami, A.",Data Abstraction,2014
"Al-Awami, A.",Multi-Trees,2014
"Al-Awami, A.",Focus+Context,2014
